,Date,Positive,Negative,Neutral,Compound,Closing_price,Opening_price,High_price,Low_price
1166,5/5/2019,0.12659375,0.08625,0.78715625,0.08963125,5713.035052,5787.598598,5787.645478,5634.72385
1167,5/6/2019,0.106918367,0.036693878,0.856387755,0.250753061,5706.008421,5713.034966,5750.565609,5562.314727
1168,5/7/2019,0.092210526,0.065631579,0.842184211,0.047721053,5899.529693,5687.259841,5956.150104,5687.253246
1169,5/8/2019,0.122731707,0.10597561,0.771341463,0.06132439,5932.441391,5759.375057,5942.410892,5708.476326
1170,5/9/2019,0.105944444,0.085296296,0.808814815,0.093081481,6159.685902,5932.446285,6159.685902,5845.650918
1171,5/10/2019,0.141344262,0.058967213,0.799655738,0.257395082,6387.82945,6159.689544,6426.831207,6098.157976
1172,5/11/2019,0.113822917,0.041979167,0.8441875,0.242030208,7254.805536,6347.706737,7337.322181,6346.331889
1173,5/12/2019,0.093043478,0.075101449,0.831855072,0.086118841,6992.706661,7241.023653,7577.770675,6758.882084
1174,5/13/2019,0.112,0.047537879,0.840439394,0.227772727,7906.940835,6992.705887,8148.561088,6860.28668
1175,5/14/2019,0.097622222,0.067466667,0.834955556,0.105141111,7928.417416,7906.946425,8353.869652,7642.403561
1176,5/15/2019,0.125403509,0.062333333,0.812192982,0.199645614,8177.453519,7989.127708,8260.95311,7844.980238
1177,5/16/2019,0.100415094,0.063377358,0.836207547,0.15250566,7820.076243,8177.453574,8360.300191,7683.665283
1178,5/17/2019,0.081076923,0.085897436,0.833051282,-0.023397436,7243.650539,7820.076541,7935.97477,6900.829403
1179,5/18/2019,0.102205128,0.056410256,0.841410256,0.134448718,7295.649729,7361.257633,7490.7942,7218.260668
1180,5/19/2019,0.123877193,0.072210526,0.803982456,0.181112281,8221.259395,7285.421427,8242.357508,7267.210918
1181,5/20/2019,0.124779412,0.066852941,0.808308824,0.175975,7917.012499,8221.265473,8296.545603,7581.108489
1182,5/21/2019,0.127532258,0.047322581,0.825129032,0.178498387,7961.128743,7984.511103,8092.679154,7811.277222
1183,5/22/2019,0.117209302,0.053348837,0.829488372,0.225034884,7723.90388,7961.51988,8018.754546,7511.113924
1184,5/23/2019,0.100897959,0.048183673,0.850938776,0.214908163,7903.84691,7723.894267,7973.230631,7478.095035
1185,5/24/2019,0.099825,0.05985,0.840275,0.1321025,8038.506791,7871.375871,8171.800838,7792.433814
1186,5/25/2019,0.14592,0.0772,0.77692,0.141476,8089.570164,7990.919816,8130.577634,7935.743891
1187,5/26/2019,0.116134615,0.058,0.825807692,0.1669,8653.142368,8090.046526,8780.78203,7889.070676
1188,5/27/2019,0.118442857,0.061485714,0.820071429,0.179351429,8800.346606,8653.151802,8937.246491,8621.572192
1189,5/28/2019,0.118472727,0.055127273,0.826472727,0.174714545,8719.331485,8776.565788,8819.666297,8555.590834
1190,5/29/2019,0.134208333,0.0698125,0.796041667,0.199170833,8672.400107,8721.347641,8756.242443,8430.12989
1191,5/30/2019,0.086612245,0.057265306,0.856102041,0.087679592,8287.040256,8665.839657,9084.149997,8025.586476
1192,5/31/2019,0.110891892,0.045621622,0.843486486,0.230567568,8513.203882,8285.496394,8544.643225,8120.089479
1193,6/1/2019,0.127972222,0.031805556,0.840194444,0.221216667,8588.479505,8514.395927,8622.729981,8455.86041
1194,6/2/2019,0.123657143,0.079257143,0.797114286,0.127045714,8744.265561,8589.169642,8830.182154,8523.242741
1195,6/3/2019,0.120518519,0.058555556,0.820888889,0.217055556,8474.048229,8744.109224,8765.743462,8342.317687
1196,6/4/2019,0.087521739,0.070130435,0.842369565,0.061102174,7645.572514,8108.159569,8108.159569,7453.269352
1197,6/5/2019,0.09090625,0.054875,0.85421875,0.09494375,7790.321135,7644.798758,7922.561139,7586.361621
1198,6/6/2019,0.110677419,0.077612903,0.811709677,0.136980645,7730.881726,7794.195924,7920.527049,7459.129076
1199,6/7/2019,0.100666667,0.07225641,0.827076923,0.061605128,8030.256079,7730.185918,8134.16682,7723.539678
1200,6/8/2019,0.110096774,0.093741935,0.796193548,0.007764516,7949.425799,8030.233856,8074.593539,7790.899834
1201,6/9/2019,0.087263158,0.080473684,0.832263158,0.080773684,7600.922492,7930.892273,7964.024535,7525.592609
1202,6/10/2019,0.120846154,0.057692308,0.821307692,0.111580769,7954.006238,7600.922505,8064.900135,7530.5341
1203,6/11/2019,0.128366667,0.0468,0.8249,0.198193333,7903.62525,8014.230919,8048.222661,7714.610306
1204,6/12/2019,0.097076923,0.068038462,0.834846154,0.134469231,8151.78868,7903.614632,8249.416067,7824.114084
1205,6/13/2019,0.135666667,0.054583333,0.809694444,0.1692,8256.720099,8166.668236,8330.664352,8052.154225
1206,6/14/2019,0.110222222,0.056977778,0.832777778,0.200037778,8667.787954,8257.277693,8694.022966,8172.400277
1207,6/15/2019,0.100409091,0.045113636,0.854477273,0.142709091,8836.168413,8698.144537,8897.996023,8622.471735
1208,6/16/2019,0.091585714,0.070728571,0.837714286,0.055901429,9061.540461,8836.249652,9381.819714,8800.995665
1209,6/17/2019,0.128617647,0.047852941,0.823514706,0.215919118,9346.975087,9061.593525,9409.342462,8969.770913
1210,6/18/2019,0.0996125,0.0570375,0.8433875,0.15259,9012.48785,9337.754059,9357.773256,8943.097105
1211,6/19/2019,0.089983871,0.058096774,0.851919355,0.116066129,9259.123638,9011.469676,9285.416716,8967.581715
1212,6/20/2019,0.121537313,0.061820896,0.81661194,0.198983582,9559.900689,9260.682723,9599.915335,9198.775257
1213,6/21/2019,0.134845361,0.064989691,0.800206186,0.176710309,9906.407965,9559.900659,9941.527077,9521.832102
1214,6/22/2019,0.093060811,0.071445946,0.8355,0.061878378,10461.41217,10206.49034,11190.5678,10058.41627
1215,6/23/2019,0.149811594,0.071202899,0.779014493,0.217918841,10843.57097,10461.39042,11307.69355,10460.99889
1216,6/24/2019,0.106285714,0.0448,0.848885714,0.224171429,10996.45975,10843.60177,11104.10052,10539.81244
1217,6/25/2019,0.110405405,0.046567568,0.842986486,0.198082432,11665.40968,10996.45328,11704.6219,10951.02502
1218,6/26/2019,0.092653595,0.064052288,0.84327451,0.087283007,12444.92586,11668.66586,13879.23771,11625.88109
1219,6/27/2019,0.097621212,0.069772727,0.832636364,0.108445455,11086.26883,12444.92234,13328.58031,10314.75387
1220,6/28/2019,0.104981481,0.053314815,0.841740741,0.184892593,12316.95301,11086.23572,12402.04351,10789.98414
1221,6/29/2019,0.110710526,0.059263158,0.83,0.170821053,12024.08097,12360.1871,12381.0417,11368.2745
1222,6/30/2019,0.1040625,0.0679375,0.828,0.19151875,10932.31051,12024.09452,12187.3067,10837.56007
1223,7/1/2019,0.111367347,0.05144898,0.837142857,0.19212449,10454.68382,10932.30749,11196.99575,9986.256849
1224,7/2/2019,0.122089286,0.070178571,0.807732143,0.169375,10800.13014,10454.71189,10933.815,9676.5904
1225,7/3/2019,0.139515152,0.03980303,0.820681818,0.29605303,11942.24022,10778.91006,11967.65444,10691.66944
1226,7/4/2019,0.141525,0.057025,0.80145,0.207675,11645.52461,11942.24132,12044.07955,11488.83066
1227,7/5/2019,0.124763158,0.073973684,0.801289474,0.209534211,10946.20905,11138.77103,11440.85573,10771.35484
1228,7/6/2019,0.105333333,0.058592593,0.836,0.158992593,11219.046,10946.20856,11735.57094,10834.77587
1229,7/7/2019,0.122529412,0.063882353,0.813558824,0.133361765,11422.11447,11219.04951,11593.11777,11101.91516
1230,7/8/2019,0.128236364,0.071563636,0.8002,0.192250909,12335.99939,11422.14116,12354.46303,11335.16395
1231,7/9/2019,0.104181818,0.075981818,0.819836364,0.086529091,12575.90407,12335.99155,12815.67904,12127.71218
1232,7/10/2019,0.0855,0.074180556,0.840291667,0.092702778,12054.18379,12585.24197,13175.68774,11566.89839
1233,7/11/2019,0.111314286,0.078714286,0.810028571,0.120248571,11324.1447,12054.18281,12188.17784,11011.04112
1234,7/12/2019,0.134351145,0.069045802,0.796572519,0.192074809,11802.95996,11324.20183,11919.92206,11100.08851
1235,7/13/2019,0.125058824,0.036411765,0.83845098,0.209660784,11279.60274,11796.77215,11830.80837,10826.03516
1236,7/14/2019,0.156020833,0.064208333,0.779791667,0.24949375,10506.39583,11402.96731,11463.24252,10316.74949
1237,7/15/2019,0.143025641,0.050961538,0.805974359,0.259778205,10934.48274,10506.34821,10954.82405,9872.027243
1238,7/16/2019,0.127231884,0.052811594,0.819927536,0.203081159,9490.410516,10934.47264,11075.35282,9404.352196
1239,7/17/2019,0.119121212,0.068818182,0.812020202,0.142763636,9733.132134,9490.438127,9972.24511,9085.489499
1240,7/18/2019,0.111766667,0.062166667,0.826083333,0.203391667,10603.34887,9693.486511,10740.9887,9282.643
1241,7/19/2019,0.074563636,0.057981818,0.867436364,0.009263636,10466.26094,10603.34315,10797.63846,10133.09431
1242,7/20/2019,0.122477273,0.050295455,0.82725,0.206097727,10983.216,10533.96325,11035.42593,10368.80107
1243,7/21/2019,0.076714286,0.041333333,0.881952381,0.107166667,10551.13163,11004.39657,11096.77442,10314.26618
1244,7/22/2019,0.093707317,0.053609756,0.852731707,0.208992683,10285.63923,10551.12785,10685.24817,10071.52249
1245,7/23/2019,0.104657143,0.067371429,0.827942857,0.116868571,10027.53261,10285.63482,10338.63884,9882.631832
1246,7/24/2019,0.116571429,0.049214286,0.834214286,0.239904762,9771.504761,9867.265028,9916.47758,9510.623987
1247,7/25/2019,0.124340909,0.054954545,0.820704545,0.250925,9897.429352,9771.504819,10184.44037,9738.089085
1248,7/26/2019,0.129689655,0.094793103,0.775517241,0.124144828,9812.226351,9897.413446,9924.602563,9643.881829
1249,7/27/2019,0.089,0.071885714,0.839114286,0.13518,9440.140037,9812.206638,10193.53397,9306.103532
1250,7/28/2019,0.158851852,0.075148148,0.765962963,0.231122222,9495.855261,9459.674242,9603.319275,9134.399352
1251,7/29/2019,0.12144898,0.059877551,0.818632653,0.172993878,9506.704273,9528.693443,9717.514278,9373.369428
1252,7/30/2019,0.131414634,0.065707317,0.802829268,0.236319512,9572.735372,9506.698028,9719.981661,9387.22372
1253,7/31/2019,0.146340426,0.081106383,0.772510638,0.238097872,10005.29447,9572.738464,10132.40473,9572.738439
1254,8/1/2019,0.1771,0.05124,0.7716,0.362942,10385.20061,10005.28929,10474.78174,9884.737728
1255,8/2/2019,0.107025,0.06345,0.829525,0.1354875,10513.91147,10385.21297,10663.61879,10329.19692
1256,8/3/2019,0.098088235,0.074352941,0.8275,0.055411765,10831.25986,10513.91475,10909.25592,10498.94443
1257,8/4/2019,0.078125,0.066375,0.855458333,0.090075,10985.80754,10831.2503,11051.98579,10573.7773
1258,8/5/2019,0.122945055,0.09021978,0.786802198,0.102257143,11811.78705,10985.83088,11940.48387,10939.56908
1259,8/6/2019,0.135096154,0.091826923,0.773115385,0.157934615,11310.18722,11811.80356,12314.10766,11219.40378
1260,8/7/2019,0.12975,0.0784375,0.791833333,0.145983333,11956.04722,11310.22164,12129.40974,11283.67611
1261,8/8/2019,0.119595238,0.056809524,0.823595238,0.191366667,11817.45548,11956.02281,12032.04653,11502.52799
1262,8/9/2019,0.139408163,0.075938776,0.784612245,0.166222449,11827.57457,11972.59295,12027.25991,11654.66325
1263,8/10/2019,0.144714286,0.048047619,0.807285714,0.2591,11278.28125,11827.57457,11967.87796,11227.62221
1264,8/11/2019,0.130125,0.111375,0.758625,0.056425,11485.36578,11279.87554,11545.10453,11101.01485
1265,8/12/2019,0.10126087,0.082934783,0.815804348,0.051495652,11391.96865,11485.36408,11583.8907,11227.44066
1266,8/13/2019,0.10227027,0.067216216,0.830486486,0.100345946,10869.37911,11391.96383,11434.88853,10746.75595
1267,8/14/2019,0.122071429,0.072142857,0.805803571,0.152008929,10211.49858,10851.20047,10860.82397,10047.99513
1268,8/15/2019,0.121473684,0.092236842,0.786315789,0.117692105,10386.53955,10211.50951,10444.07996,9682.711422
1269,8/16/2019,0.083204545,0.07525,0.841522727,0.035159091,10388.45059,10307.25976,10530.36531,9726.97815
1270,8/17/2019,0.100296296,0.112851852,0.786851852,0.044333333,10212.10144,10388.45804,10463.91871,9994.108246
1271,8/18/2019,0.119289474,0.092210526,0.788578947,0.023278947,10335.37284,10211.67093,10462.74951,10082.26549
1272,8/19/2019,0.131317073,0.071902439,0.796731707,0.12142439,10774.81031,10335.37448,10812.79708,10264.45646
1273,8/20/2019,0.135066667,0.04835,0.816566667,0.225446667,10818.50701,10774.82421,10943.87041,10531.48856
1274,8/21/2019,0.164638889,0.071694444,0.763611111,0.200066667,10064.91679,10818.52263,10818.58913,9864.136684
1275,8/22/2019,0.126836735,0.064693878,0.80844898,0.156934694,10161.16475,10064.93106,10229.01701,9762.052413
1276,8/23/2019,0.124377778,0.094088889,0.7816,0.115746667,10364.28135,10103.4429,10450.29234,10034.08645
1277,8/24/2019,0.075181818,0.087333333,0.837484848,-0.058412121,10171.49746,10392.61634,10408.96385,9901.486012
1278,8/25/2019,0.106962963,0.113185185,0.779814815,0.003592593,10068.92242,10171.49019,10292.84102,9911.50882
1279,8/26/2019,0.127294118,0.081294118,0.791470588,0.091961765,10312.21504,10138.57086,10624.60517,10136.07172
1280,8/27/2019,0.096413793,0.096758621,0.806827586,0.042510345,10122.19653,10312.19686,10402.29749,10042.87929
1281,8/28/2019,0.096783784,0.035486486,0.86772973,0.187367568,9743.162051,10169.14274,10279.25422,9600.835039
1282,8/29/2019,0.138125,0.063125,0.798725,0.303805,9487.976434,9743.15873,9747.119828,9325.394154
1283,8/30/2019,0.126108108,0.097486486,0.776324324,0.110518919,9590.736337,9487.960049,9682.725536,9343.706051
1284,8/31/2019,0.127481481,0.052222222,0.820296296,0.152885185,9624.983911,9580.761352,9699.864379,9406.444484
1285,9/1/2019,0.084666667,0.123666667,0.792,-0.117033333,9780.667897,9624.979967,9819.158622,9552.150794
1286,9/2/2019,0.11677193,0.078701754,0.804561404,0.126866667,10381.85596,9781.864338,10440.22046,9738.247573
1287,9/3/2019,0.129444444,0.0564,0.814088889,0.189095556,10691.3113,10366.37382,10752.42149,10290.49442
1288,9/4/2019,0.090484848,0.091454545,0.818030303,0.027660606,10555.0469,10691.31852,10810.01817,10185.25791
1289,9/5/2019,0.143625,0.0642,0.792275,0.2579525,10576.31789,10555.0624,10643.94607,10463.81329
1290,9/6/2019,0.158697674,0.082837209,0.758488372,0.189344186,10334.02389,10576.32519,10928.34381,10201.60832
1291,9/7/2019,0.124576923,0.053615385,0.821769231,0.234719231,10495.22736,10333.99906,10563.71089,10288.75316
1292,9/8/2019,0.10727027,0.068162162,0.824594595,0.145191892,10402.79653,10485.40972,10595.19556,10244.58258
1293,9/9/2019,0.110542857,0.056428571,0.832971429,0.172071429,10332.94219,10402.76795,10524.38695,10097.98038
1294,9/10/2019,0.144032258,0.070354839,0.785612903,0.212319355,10082.94683,10332.93727,10380.30659,9956.122723
1295,9/11/2019,0.118595238,0.064785714,0.816619048,0.18837619,10152.75298,10107.49504,10269.03039,9891.803301
1296,9/12/2019,0.121932203,0.084542373,0.793457627,0.092488136,10396.7672,10152.76062,10459.92661,10055.26449
1297,9/13/2019,0.17008,0.07172,0.75828,0.332972,10299.47696,10396.76226,10447.38863,10167.99105
1298,9/14/2019,0.09204,0.03368,0.87428,0.213892,10351.23202,10299.49457,10425.91182,10229.45418
1299,9/15/2019,0.083685714,0.032114286,0.884171429,0.148282857,10302.19071,10361.08564,10381.56459,10267.86546
1300,9/16/2019,0.129875,0.07075,0.799375,0.180455,10301.65965,10306.1484,10373.06351,10093.14028
1301,9/17/2019,0.14625,0.057681818,0.796113636,0.183415909,10231.42151,10301.66126,10304.62364,10145.34576
1302,9/18/2019,0.108275,0.055325,0.83645,0.172715,10168.28771,10231.41302,10263.82338,10094.32501
1303,9/19/2019,0.07902381,0.043214286,0.877714286,0.154138095,10223.50558,10166.77877,10286.01075,9687.29416
1304,9/20/2019,0.095064516,0.081967742,0.822935484,0.064880645,10138.33521,10223.50709,10289.21566,10065.62894
1305,9/21/2019,0.127846154,0.087230769,0.784884615,0.099211538,9984.520516,10138.35756,10179.74247,9908.572815
1306,9/22/2019,0.13553125,0.04246875,0.82203125,0.302690625,10031.86671,9984.518857,10083.09813,9850.753085
1307,9/23/2019,0.132033333,0.037583333,0.830366667,0.26553,9719.718696,10031.86687,10062.91987,9630.695768
1308,9/24/2019,0.107489362,0.068978723,0.823553191,0.014138298,8688.973526,9719.704257,9770.161484,7944.334498
1309,9/25/2019,0.102777778,0.074648148,0.822592593,0.061090741,8438.708552,8528.464788,8741.509561,8230.466526
1310,9/26/2019,0.126191489,0.07906383,0.794829787,0.17667234,8103.2109,8438.716459,8462.412486,7757.276118
1311,9/27/2019,0.102210526,0.035315789,0.862526316,0.173326316,8195.210697,8103.901572,8286.743263,7869.55317
1312,9/28/2019,0.130333333,0.049051282,0.820589744,0.159482051,8146.414032,8183.316058,8321.160587,7723.691419
1313,9/29/2019,0.109965517,0.08237931,0.80762069,0.123886207,8085.71329,8146.422964,8228.641494,7905.017736
1314,9/30/2019,0.092185185,0.081037037,0.826814815,0.065555556,8241.34147,8055.694139,8331.291686,7728.678427
1315,10/1/2019,0.133953488,0.044581395,0.82144186,0.24035814,8333.68919,8298.624775,8508.705409,8195.045244
1316,10/2/2019,0.134882353,0.033852941,0.831264706,0.230176471,8273.464018,8333.710296,8388.015862,8177.694601
1317,10/3/2019,0.084378378,0.083027027,0.832594595,0.041137838,8203.843833,8273.457419,8412.650047,8060.325317
1318,10/4/2019,0.1146,0.08705,0.79835,0.01939,8163.902638,8231.786249,8240.948769,8014.419323
1319,10/5/2019,0.132970588,0.063735294,0.803205882,0.2778,8137.146689,8163.901441,8196.249514,8025.500462
1320,10/6/2019,0.136677419,0.068903226,0.794290323,0.175819355,7853.693305,8138.833489,8171.568254,7802.464851
1321,10/7/2019,0.113178571,0.110928571,0.775928571,0.004778571,8236.208379,7850.684576,8304.140139,7777.631571
1322,10/8/2019,0.20144,0.043,0.75552,0.435472,8201.637818,8236.205875,8316.990673,8113.111805
1323,10/9/2019,0.12755,0.07,0.80245,0.164285,8572.380812,8173.838803,8691.072691,8117.91224
1324,10/10/2019,0.094973684,0.077657895,0.827315789,0.009421053,8582.144518,8572.382301,8654.382776,8435.18651
1325,10/11/2019,0.112806452,0.089774194,0.797483871,0.120467742,8320.171581,8582.148123,8796.457282,8288.227631
1326,10/12/2019,0.10736,0.05804,0.8346,0.121044,8328.60426,8320.168154,8406.142415,8225.301457
1327,10/13/2019,0.124837838,0.097783784,0.77727027,0.08567027,8282.177326,8309.172913,8468.97364,8167.264904
1328,10/14/2019,0.122032258,0.051774194,0.826193548,0.192667742,8337.818999,8282.181596,8385.55341,8214.318868
1329,10/15/2019,0.071,0.063576923,0.865423077,0.049042308,,,,
1330,10/16/2019,0.112140351,0.073736842,0.814105263,0.075110526,8003.820395,8166.344773,8184.386436,7918.275881
1331,10/17/2019,0.105333333,0.07125,0.823388889,0.056794444,8058.058081,8003.819261,8120.121106,7937.852166
1332,10/18/2019,0.158564103,0.052,0.789461538,0.309402564,7970.239476,8058.058875,8121.045885,7820.066343
1333,10/19/2019,0.104240741,0.078111111,0.817666667,0.10047963,7943.347107,7956.890802,8095.903392,7882.646968
1334,10/20/2019,0.102142857,0.060107143,0.837714286,0.102717857,8200.318763,7943.352412,8306.004901,7884.518625
1335,10/21/2019,0.114615385,0.071435897,0.814,0.116225641,8200.246099,8233.799468,8346.556497,8152.237887
1336,10/22/2019,0.120653846,0.052961538,0.826346154,0.179738462,8073.409544,8200.244382,8309.665328,8054.948065
1337,10/23/2019,0.094160714,0.068303571,0.837571429,0.105460714,7420.415836,8027.293815,8054.994888,7307.391946
1338,10/24/2019,0.127152174,0.058021739,0.814804348,0.211767391,7460.617416,7420.414034,7503.599764,7347.630865
1339,10/25/2019,0.108796296,0.071796296,0.819425926,0.114748148,8591.223897,7421.571805,8762.680498,7393.261413
1340,10/26/2019,0.10928,0.06058,0.83012,0.170357,9171.306532,8591.236577,10332.40951,8591.225768
1341,10/27/2019,0.130340426,0.102510638,0.767191489,0.074997872,9578.367556,9259.521873,9813.443885,9103.737134
1342,10/28/2019,0.1006875,0.072645833,0.8266875,0.069504167,9458.22336,9578.364387,9930.974021,9272.656652
1343,10/29/2019,0.119021277,0.072191489,0.808744681,0.225631915,9455.724693,9228.074502,9551.778726,9125.778457
1344,10/30/2019,0.094648649,0.065918919,0.839378378,0.097154054,9225.995479,9455.728198,9468.963245,9004.132304
1345,10/31/2019,0.137980392,0.043745098,0.818254902,0.2444,9131.41063,9225.997769,9425.44994,8954.89964
1346,11/1/2019,0.094485714,0.071942857,0.833628571,0.05028,9197.632345,9131.417153,9291.117644,9047.176594
1347,11/2/2019,0.144388889,0.047888889,0.807722222,0.317966667,9290.896602,9230.478858,9377.084522,9197.833142
1348,11/3/2019,0.14952,0.05232,0.79812,0.264964,9202.415451,9290.899794,9362.633137,9074.382879
1349,11/4/2019,0.112666667,0.068761905,0.818571429,0.097233333,9369.628081,9203.826007,9526.165195,9125.861531
1350,11/5/2019,0.119916667,0.075555556,0.804527778,0.167322222,9326.599624,9404.38087,9466.070961,9173.044686
1351,11/6/2019,0.103292683,0.057243902,0.839439024,0.1102,9335.752402,9326.592531,9439.215735,9254.732115
1352,11/7/2019,0.109763158,0.064815789,0.825421053,0.158697368,9226.485821,9331.215796,9364.590814,9088.107628
1353,11/8/2019,0.141627907,0.076906977,0.781465116,0.169904651,8794.358645,9205.618606,9247.614352,8666.389614
1354,11/9/2019,0.129684211,0.103736842,0.766552632,0.077442105,8798.042055,8794.36261,8881.909087,8719.961753
1355,11/10/2019,0.15732,0.08224,0.76052,0.229588,9081.186878,8798.036067,9123.338511,8742.737626
1356,11/11/2019,0.109243902,0.057560976,0.833170732,0.186965854,8711.534339,9081.177733,9096.026278,8613.892395
1357,11/12/2019,0.152818182,0.044727273,0.802393939,0.365966667,8760.892718,8711.536153,8856.381556,8564.937933
1358,11/13/2019,0.14028125,0.0586875,0.80103125,0.220634375,8749.520591,8760.888546,8837.921252,8703.63545
1359,11/14/2019,0.083,0.056206897,0.860758621,0.162231034,8656.970922,8758.546642,8785.054199,8562.374593
1360,11/15/2019,0.082681818,0.096636364,0.820818182,0.030759091,8500.643558,8656.971858,8763.903472,8359.849192
1361,11/16/2019,0.138235294,0.105,0.756647059,0.101911765,8469.260899,8500.643936,8539.132174,8423.543205
1362,11/17/2019,0.09652,0.0502,0.85328,0.115736,8537.339652,8469.261015,8624.956305,8369.224963
1363,11/18/2019,0.112853659,0.078219512,0.808902439,0.12172439,8205.806366,8500.644603,8500.646489,8035.885907
1364,11/19/2019,0.11978125,0.0801875,0.8,0.133015625,8118.488536,8205.810043,8205.810043,7988.922628
1365,11/20/2019,0.121642857,0.059166667,0.819190476,0.223688095,8074.843174,8119.484444,8215.619589,8029.097727
1366,11/21/2019,0.097863636,0.114409091,0.787704545,-0.014565909,7612.740574,8074.840561,8118.113996,7420.281322
1367,11/22/2019,0.060808511,0.108425532,0.830765957,-0.09067234,7262.110535,7618.579413,7717.802088,6804.143065
1368,11/23/2019,0.142190476,0.111238095,0.74652381,0.160004762,7303.405759,7262.127934,7354.862635,7094.975791
1369,11/24/2019,0.118942857,0.095028571,0.786085714,0.136082857,7041.732936,7303.414265,7338.698677,6920.631497
1370,11/25/2019,0.165840909,0.081954545,0.752204545,0.284434091,7211.861809,6894.651354,7368.147389,6524.552859
1371,11/26/2019,0.114547619,0.075,0.81047619,0.104911905,7141.069449,7211.870983,7336.30101,7012.057702
1372,11/27/2019,0.118,0.065241379,0.816724138,0.152472414,7523.480673,7141.075509,7660.64037,6851.62293
1373,11/28/2019,0.11868,0.05584,0.8254,0.199104,7390.207469,7523.472887,7647.518089,7379.309918
1374,11/29/2019,0.126028571,0.063685714,0.810285714,0.092894286,7729.265939,7390.210656,7856.607906,7378.405543
1375,11/30/2019,0.100954545,0.047818182,0.851181818,0.231745455,7542.235609,7748.335487,7805.029322,7439.098867
1376,12/1/2019,0.1161,0.0662,0.81765,0.14325,7381.963008,7542.245344,7564.940079,7238.322233
1377,12/2/2019,0.132870968,0.051193548,0.815870968,0.22386129,7333.43293,7381.962005,7440.615736,7162.492125
1378,12/3/2019,0.132185185,0.058037037,0.809740741,0.284903704,7315.367765,7315.439203,7407.410775,7238.730592
1379,12/4/2019,0.109538462,0.057923077,0.832538462,0.200820513,7213.733762,7315.369274,7767.908725,7089.141289
1380,12/5/2019,0.108857143,0.07775,0.813464286,0.188932143,7398.78705,7213.743416,7488.137772,7155.119946
1381,12/6/2019,0.13728125,0.078375,0.78428125,0.18240625,7511.880583,7392.910937,7583.387456,7304.070441
1382,12/7/2019,0.098714286,0.056714286,0.844535714,0.160903571,7532.123513,7511.884605,7619.666018,7475.015594
1383,12/8/2019,0.108689655,0.063448276,0.827965517,0.212858621,7550.2392,7532.123513,7573.156018,7387.154016
1384,12/9/2019,0.096972973,0.058432432,0.844567568,0.139108108,7333.096043,7550.238815,7652.742606,7285.227768
1385,12/10/2019,0.072571429,0.066285714,0.861214286,0.034025,7239.762575,7333.095889,7394.504676,7161.527291
1386,12/11/2019,0.141913043,0.043913043,0.814130435,0.34096087,7198.066677,7240.078227,7269.474391,7131.644054
1387,12/12/2019,0.107225806,0.067870968,0.824806452,0.145880645,7190.272369,7203.956606,7282.336143,7081.880221
1388,12/13/2019,0.133793103,0.033172414,0.833068966,0.329686207,7238.874323,7188.071895,7297.588894,7183.201754
1389,12/14/2019,0.083965517,0.099413793,0.81662069,0.054565517,7087.024985,7238.993089,7271.571184,7007.426923
1390,12/15/2019,0.125857143,0.048047619,0.826095238,0.203338095,7112.731476,7087.024958,7198.32384,7007.558814
1391,12/16/2019,0.092071429,0.055178571,0.852785714,0.174689286,6883.496394,7112.504977,7139.580243,6828.479448
1392,12/17/2019,0.131615385,0.074076923,0.794346154,0.216030769,6584.028843,6884.661554,6933.741179,6565.009645
1393,12/18/2019,0.110621622,0.070378378,0.818972973,0.149097297,7424.0154,6584.030424,7424.06403,6427.959386
1394,12/19/2019,0.0940625,0.02721875,0.87878125,0.255140625,7147.568324,7285.122045,7367.158856,7043.162249
1395,12/20/2019,0.1124,0.04852,0.83908,0.274036,7139.933371,7147.569001,7177.392151,7076.11104
1396,12/21/2019,0.107952381,0.075142857,0.816904762,0.142,7286.335081,7155.213175,7328.930813,7122.024233
1397,12/22/2019,0.1644,0.075457143,0.760057143,0.259745714,7236.986205,7286.33631,7356.640519,7083.734726
1398,12/23/2019,0.175433333,0.070533333,0.754,0.287936667,7166.172379,7236.986086,7498.797304,7127.936255
1399,12/24/2019,0.149,0.072590909,0.778431818,0.163086364,7235.626651,7166.173045,7292.006736,7045.122915
1400,12/25/2019,0.100555556,0.100555556,0.798851852,-0.033925926,7212.809395,7235.623582,7277.804111,7120.21395
1401,12/26/2019,0.126342857,0.037371429,0.836257143,0.251411429,7183.706536,7212.808361,7427.47228,7105.723864
1402,12/27/2019,0.107870968,0.064096774,0.828064516,0.139764516,7227.293712,7183.706083,7251.381246,7065.278308
1403,12/28/2019,0.124,0.061030303,0.814969697,0.185769697,7311.560644,7227.294388,7348.789794,7217.079597
1404,12/29/2019,0.14868,0.04432,0.80696,0.336252,7385.464848,7315.151548,7520.637034,7272.593791
1405,12/30/2019,0.125864865,0.052918919,0.821243243,0.195659459,7251.276794,7379.157881,7396.603322,7202.130766
1406,12/31/2019,0.15534375,0.05509375,0.78953125,0.254484375,7179.957819,7251.277888,7298.892042,7119.626946
1407,1/1/2020,0.146652174,0.056043478,0.797369565,0.230652174,7174.744012,7179.957689,7237.014866,7152.992402
1408,1/2/2020,0.129769231,0.084769231,0.785461538,0.165497436,6955.48758,7174.712357,7190.188749,6914.857474
