,Unnamed: 0,Date,Positive,Negative,Neutral,Compound,Closing_price,Opening_price,High_price,Low_price
699,699,2018-01-23,0.11433898305084747,0.06308474576271186,0.8225593220338984,0.10909322033898304,[10830.9275],[10872.9025],[11358.33625],[9972.2875]
700,700,2018-01-24,0.13466265060240967,0.06651807228915661,0.7988554216867473,0.19948915662650604,[11629.375],[10830.9275],[11710.9975],[10497.15375]
701,701,2018-01-25,0.11176388888888887,0.045180555555555564,0.8430555555555557,0.21109027777777775,[11524.345],[11629.375],[11629.375],[10889.045]
702,702,2018-01-26,0.13709999999999994,0.055275,0.8076749999999999,0.29188250000000004,[11005.615],[11524.345],[11540.4075],[10321.04125]
703,703,2018-01-27,0.09305714285714288,0.07494285714285714,0.8320571428571429,0.054148571428571435,[11452.23],[11005.615],[11574.36125],[10855.46]
704,704,2018-01-28,0.10235294117647058,0.05947058823529412,0.8380882352941177,0.1245235294117647,[11412.79375],[11452.23],[11942.255],[11303.365]
705,705,2018-01-29,0.14200000000000002,0.0486969696969697,0.8093030303030303,0.1814666666666667,[10917.15125],[11412.79375],[11480.56375],[10805.81625]
706,706,2018-01-30,0.08603703703703705,0.0677037037037037,0.8462777777777779,0.03438518518518518,[9914.4725],[10917.15125],[11063.8],[9627.88875]
707,707,2018-01-31,0.08692592592592592,0.0577962962962963,0.8552592592592594,0.12312222222222224,[9970.30875],[9914.4725],[10334.41875],[9688.28]
708,708,2018-02-01,0.10001190476190476,0.06965476190476191,0.8303214285714285,0.07038214285714285,[8715.59499],[9970.30875],[10169.8225],[8563.9275]
709,709,2018-02-02,0.1128518518518518,0.08855555555555554,0.7986172839506173,0.07442592592592592,[8285.50124],[8715.59499],[9095.79999],[7695.10375]
710,710,2018-02-03,0.1196029411764706,0.08316176470588234,0.7972352941176473,0.07554999999999999,[9192.045],[8285.50124],[9471.45624],[8192.62999]
711,711,2018-02-04,0.09547619047619046,0.07558730158730159,0.8289047619047618,0.09663492063492064,[8136.39],[9192.045],[9363.41124],[7859.5125]
712,712,2018-02-05,0.10869902912621356,0.07885436893203883,0.8124368932038836,0.06473106796116505,[6332.37],[8136.39],[8346.90625],[6197.98]
713,713,2018-02-06,0.1118255813953488,0.07872093023255812,0.8095116279069768,0.12821860465116278,[7270.5075],[6332.37],[7957.3425],[5947.39625]
714,714,2018-02-07,0.10944230769230767,0.08819230769230771,0.8023846153846154,0.0944153846153846,[7987.28125],[7270.5075],[8582.92625],[7207.97125]
715,715,2018-02-08,0.1304615384615385,0.041282051282051285,0.8282307692307693,0.2755564102564102,[8086.7725],[7987.28125],[8621.275],[7808.22]
716,716,2018-02-09,0.14724390243902435,0.07468292682926829,0.7780243902439027,0.21998292682926832,[8930.13875],[8086.7725],[9005.03375],[7754.67]
717,717,2018-02-10,0.10048387096774196,0.07161290322580646,0.8278709677419355,0.08324516129032264,[8045.44],[8930.13875],[9070.63875],[8030.6725]
718,718,2018-02-11,0.098,0.07851724137931035,0.8234137931034482,0.09740344827586207,[8478.92499],[8045.44],[8566.15875],[7845.12625]
719,719,2018-02-12,0.10864102564102564,0.06612820512820512,0.8252564102564102,0.1296282051282052,[8766.8525],[8478.92499],[8977.0775],[8362.84125]
720,720,2018-02-13,0.10751923076923076,0.07182692307692308,0.8206153846153843,0.13252499999999998,[8693.2525],[8766.8525],[8772.87999],[8370.48375]
721,721,2018-02-14,0.13782608695652174,0.08193478260869566,0.780195652173913,0.15085000000000007,[9659.2875],[8693.2525],[9722.5475],[8693.2525]
722,722,2018-02-15,0.11405660377358487,0.05533962264150944,0.8305660377358488,0.15144716981132078,[10110.83875],[9659.2875],[10293.44],[9496.01874]
723,723,2018-02-16,0.11575000000000002,0.048444444444444436,0.8357499999999999,0.2349333333333333,[10474.77125],[10110.83875],[10496.205],[9718.59375]
724,724,2018-02-17,0.11883333333333335,0.08444444444444442,0.7966944444444445,0.10822222222222228,[10855.9375],[10474.77125],[11279.17875],[10472.71625]
725,725,2018-02-18,0.10416666666666667,0.06636666666666667,0.8294999999999999,0.06939333333333332,[10537.00625],[10855.9375],[10963.68625],[10156.38125]
726,726,2018-02-19,0.11312820512820515,0.05561538461538463,0.8312564102564102,0.19102307692307693,[11416.03875],[10537.00625],[11497.405],[10405.97625]
727,727,2018-02-20,0.1622105263157895,0.07039473684210526,0.7673421052631579,0.2925157894736843,[10928.02],[11416.03875],[11767.5775],[10871.53125]
728,728,2018-02-21,0.057038461538461524,0.057884615384615375,0.8851538461538458,0.07876923076923076,[10727.9525],[10928.02],[11180.56125],[10244.32125]
729,729,2018-02-22,0.08583333333333333,0.06306666666666665,0.8512333333333334,0.04554333333333333,[9809.72125],[10727.9525],[10913.64875],[9592.95999]
730,730,2018-02-23,0.14588235294117646,0.09473529411764706,0.7594117647058827,0.21139411764705884,[10412.36875],[9809.72125],[10454.48],[9705.1625]
731,731,2018-02-24,0.13003030303030302,0.08424242424242424,0.7857575757575759,0.1568212121212121,[9585.285],[10412.36875],[10509.625],[9381.17125]
732,732,2018-02-25,0.11667857142857145,0.052107142857142866,0.8312499999999997,0.2173928571428571,[9627.71625],[9585.285],[9858.15749],[9304.6825]
733,733,2018-02-26,0.11058333333333333,0.027805555555555552,0.8616111111111109,0.215275,[10272.9025],[9627.71625],[10443.27625],[9386.48625]
734,734,2018-02-27,0.10835897435897436,0.05141025641025642,0.8402564102564102,0.19568205128205127,[10903.01875],[10272.9025],[10953.17375],[10226.84874]
735,735,2018-02-28,0.08317857142857142,0.043178571428571434,0.873642857142857,0.126825,[10352.04625],[10903.01875],[11044.16125],[10222.435]
736,736,2018-03-01,0.09358064516129032,0.058290322580645176,0.8481290322580644,0.1307774193548387,[11100.2925],[10352.04625],[11165.6575],[10329.06]
737,737,2018-03-02,0.10302380952380953,0.06030952380952383,0.8365952380952383,0.15772142857142854,[11305.1225],[11100.2925],[11351.24],[10784.22125]
738,738,2018-03-03,0.12608571428571433,0.0584,0.8154571428571427,0.15620000000000006,[11171.8175],[11305.1225],[11498.415],[11127.895]
739,739,2018-03-04,0.12620833333333334,0.061666666666666675,0.8121249999999997,0.2332208333333333,[11558.475],[11171.8175],[11574.94125],[11067.785]
740,740,2018-03-05,0.13934375000000002,0.058593749999999986,0.8020312499999998,0.24461875,[11246.7475],[11558.475],[11660.2425],[11182.55125]
741,741,2018-03-06,0.0945,0.05870000000000001,0.8467500000000001,0.12222000000000002,[10735.88625],[11246.7475],[11323.345],[10584.95875]
742,742,2018-03-07,0.09047727272727277,0.12413636363636366,0.7854318181818182,-0.05646363636363636,[9552.75875],[10735.88625],[10810.4775],[9468.44625]
743,743,2018-03-08,0.1070769230769231,0.07574358974358975,0.8172820512820513,0.09813589743589744,[8980.19249],[9552.75875],[10101.28125],[8897.02249]
744,744,2018-03-09,0.11755555555555555,0.052644444444444466,0.8297777777777778,0.23521333333333336,[9251.2925],[8980.19249],[9413.14625],[8370.79625]
745,745,2018-03-10,0.10434146341463417,0.07517073170731707,0.8204878048780486,0.08167073170731709,[8680.6075],[9251.2925],[9505.25625],[8474.54]
746,746,2018-03-11,0.0960204081632653,0.10255102040816327,0.8014081632653063,-0.012551020408163277,[9433.47374],[8680.6075],[9730.08124],[8588.22875]
747,747,2018-03-12,0.08590697674418604,0.06751162790697672,0.8465813953488371,0.030627906976744182,[9047.5125],[9433.47374],[9885.2225],[8778.20624]
748,748,2018-03-13,0.13983333333333334,0.034583333333333334,0.8255277777777779,0.32608055555555565,[9260.70875],[9047.5125],[9474.6775],[8860.875]
749,749,2018-03-14,0.07490697674418606,0.07134883720930231,0.8537674418604649,0.06634418604651161,[7895.98875],[9260.70875],[9260.70875],[7760.53125]
750,750,2018-03-15,0.12659999999999996,0.060963636363636366,0.8124727272727273,0.21748363636363635,[8039.6025],[7895.98875],[8413.11125],[7676.51875]
751,751,2018-03-16,0.11730952380952382,0.0757857142857143,0.8069523809523805,0.12688809523809522,[8206.555],[8039.6025],[8599.54],[8035.64]
752,752,2018-03-17,0.12721875,0.0834375,0.7893125000000001,0.1545625,[7667.99],[8206.555],[8342.135],[7559.26375]
753,753,2018-03-18,0.10038,0.07976000000000001,0.81986,0.021874000000000008,[8189.49125],[7667.99],[8434.9275],[7335.5725]
754,754,2018-03-19,0.10939473684210528,0.06313157894736843,0.8274473684210527,0.1665078947368421,[8597.3375],[8189.49125],[8702.465],[8130.24]
755,755,2018-03-20,0.07931578947368421,0.1073157894736842,0.8133157894736841,-0.08119473684210524,[9028.2975],[8597.3375],[9050.51625],[8324.26125]
756,756,2018-03-21,0.11278947368421052,0.031789473684210534,0.8554210526315785,0.23008421052631575,[9023.7175],[9028.2975],[9159.90125],[8765.57]
757,757,2018-03-22,0.1103103448275862,0.07937931034482759,0.8103103448275862,0.10071379310344826,[8411.6525],[9023.7175],[9045.44249],[8347.285]
758,758,2018-03-23,0.13055882352941173,0.09732352941176473,0.7721470588235294,0.09096470588235298,[8881.98625],[8411.6525],[8970.66124],[8296.32625]
759,759,2018-03-24,0.12094444444444445,0.09272222222222222,0.7862777777777777,0.1681388888888889,[8548.8125],[8881.98625],[9000.44375],[8462.90375]
760,760,2018-03-25,0.12691304347826082,0.045217391304347834,0.8278695652173912,0.2590391304347826,[8429.33124],[8548.8125],[8660.48749],[8370.48875]
761,761,2018-03-26,0.11876000000000002,0.05756,0.82376,0.16577599999999998,[7854.6375],[8429.33124],[8476.96875],[7826.01375]
762,762,2018-03-27,0.11383333333333333,0.06150000000000001,0.8246111111111112,0.18770277777777772,[7863.255],[7854.6375],[8130.44875],[7744.82125]
763,763,2018-03-28,0.09316666666666668,0.05054761904761905,0.8563333333333334,0.16791190476190476,[7866.36],[7863.255],[8096.01625],[7814.895]
764,764,2018-03-29,0.0848,0.06877777777777777,0.8464666666666665,0.07593777777777777,[6861.325],[7866.36],[7868.8325],[6686.85]
765,765,2018-03-30,0.1191875,0.06053125,0.82025,0.18447499999999994,[6970.36375],[6861.325],[7266.065],[6593.73625]
766,766,2018-03-31,0.12628,0.08995999999999997,0.78376,0.155472,[6926.875],[6970.36375],[7213.50375],[6796.82125]
767,767,2018-04-01,0.12921212121212122,0.03963636363636363,0.8310909090909089,0.20230303030303032,[6986.835],[6926.875],[7023.0875],[6443.20125]
768,768,2018-04-02,0.11985185185185185,0.0821851851851852,0.7979629629629632,0.1592185185185185,[7182.12],[6986.835],[7194.8425],[6854.62375]
769,769,2018-04-03,0.10185106382978723,0.06121276595744681,0.8369361702127659,0.1345744680851064,[7295.89],[7182.12],[7506.6775],[7182.12]
770,770,2018-04-04,0.08993333333333334,0.05533333333333334,0.8547666666666668,0.1355766666666667,[6769.48375],[7295.89],[7385.70875],[6583.85375]
771,771,2018-04-05,0.0835,0.039441176470588236,0.8770882352941176,0.12010882352941175,[6766.5925],[6769.48375],[6918.6975],[6630.9025]
772,772,2018-04-06,0.07594444444444445,0.046944444444444434,0.877,0.145,[6854.92125],[6766.5925],[6892.49375],[6513.1025]
773,773,2018-04-07,0.11287500000000003,0.0695625,0.8175937499999999,0.13842187500000006,[6964.4325],[6854.92125],[7050.49625],[6783.28625]
774,774,2018-04-08,0.11160465116279067,0.0806046511627907,0.8077674418604651,0.119253488372093,[7125.53875],[6964.4325],[7159.98],[6897.75]
775,775,2018-04-09,0.09283870967741936,0.08532258064516128,0.8218387096774193,0.02736774193548386,[6789.2675],[7125.53875],[7170.76],[6616.57125]
776,776,2018-04-10,0.10400000000000002,0.0530967741935484,0.8429354838709678,0.2087,[6824.49375],[6789.2675],[6878.08375],[6659.51]
777,777,2018-04-11,0.08069696969696973,0.04466666666666666,0.8746363636363635,0.14643939393939395,[6941.63875],[6824.49375],[6964.0825],[6807.4375]
778,778,2018-04-12,0.07807692307692309,0.06584615384615385,0.8561153846153846,0.06452115384615385,[7823.55875],[6941.63875],[8055.20125],[6766.37]
779,779,2018-04-13,0.10557446808510634,0.04204255319148936,0.8524468085106383,0.21995957446808506,[8040.88125],[7823.55875],[8218.70375],[7767.79875]
780,780,2018-04-14,0.11691666666666667,0.07283333333333332,0.8103333333333333,0.060816666666666686,[8083.57375],[8040.88125],[8174.69875],[7882.1425]
781,781,2018-04-15,0.08823684210526317,0.049868421052631576,0.8618684210526317,0.09452631578947372,[8160.4125],[8083.57375],[8407.7175],[8060.46875]
782,782,2018-04-16,0.1181818181818182,0.04054545454545455,0.8413030303030304,0.23996060606060604,[8030.57],[8160.4125],[8162.8075],[7909.14125]
783,783,2018-04-17,0.17756521739130432,0.04591304347826086,0.7765217391304347,0.4213173913043479,[7937.61],[8030.57],[8151.0975],[7834.4]
784,784,2018-04-18,0.11743243243243245,0.06978378378378378,0.8128108108108109,0.09839189189189193,[8188.71875],[7937.61],[8253.88625],[7886.1775]
785,785,2018-04-19,0.0882,0.06645714285714288,0.8452857142857142,0.07592571428571428,[8333.81374],[8188.71875],[8380.25124],[8104.87875]
786,786,2018-04-20,0.12978048780487805,0.04704878048780487,0.8231707317073171,0.21516341463414634,[8866.67],[8333.81374],[8930.43],[8221.25375]
787,787,2018-04-21,0.09366666666666668,0.07214583333333334,0.8340833333333332,0.07172083333333333,[8830.05875],[8866.67],[9021.07],[8615.67625]
788,788,2018-04-22,0.10765624999999998,0.03815625,0.8541875000000001,0.197084375,[8868.16124],[8830.05875],[9009.82],[8761.88375]
789,789,2018-04-23,0.12243589743589743,0.08597435897435901,0.7915641025641026,0.13866410256410258,[9191.82],[8868.16124],[9220.9675],[8818.75875]
790,790,2018-04-24,0.10148333333333334,0.07826666666666666,0.8202166666666669,0.045033333333333335,[9373.3025],[9191.82],[9746.81749],[9191.82]
791,791,2018-04-25,0.10884782608695652,0.07808695652173915,0.813108695652174,0.07393260869565219,[8807.515],[9373.3025],[9514.41375],[8662.285]
792,792,2018-04-26,0.1064666666666667,0.04424444444444445,0.8492888888888891,0.17470000000000002,[9153.64125],[8807.515],[9303.01874],[8660.8675]
793,793,2018-04-27,0.10317021276595743,0.08782978723404254,0.8090212765957447,0.05712765957446809,[9144.38375],[9153.64125],[9372.38375],[8873.65166]
794,794,2018-04-28,0.09436666666666667,0.06406666666666667,0.8415333333333331,0.18162000000000006,[9444.1425],[9144.38375],[9536.64],[9085.22374]
795,795,2018-04-29,0.111,0.049,0.8401052631578948,0.10946842105263158,[9268.7175],[9444.1425],[9472.4975],[9182.6775]
796,796,2018-04-30,0.11143478260869563,0.03273913043478261,0.8558260869565217,0.2037565217391304,[8949.87624],[9268.7175],[9344.89125],[8883.5875]
797,797,2018-05-01,0.09977272727272728,0.10670454545454544,0.7935227272727274,0.029284090909090895,[9029.47875],[8949.87624],[9134.9525],[8842.03249]
798,798,2018-05-02,0.10129787234042552,0.042170212765957435,0.8565744680851064,0.24107021276595744,[9228.8525],[9029.47875],[9262.32625],[9025.18625]
799,799,2018-05-03,0.09000000000000001,0.050333333333333334,0.8596666666666666,0.17208125000000005,[9572.69875],[9228.8525],[9790.94249],[9162.18625]
800,800,2018-05-04,0.11867441860465115,0.05123255813953488,0.8301162790697675,0.2515581395348837,[9817.5975],[9572.69875],[9855.62875],[9572.69875]
801,801,2018-05-05,0.105875,0.07469999999999999,0.8194249999999998,0.08948250000000002,[9845.54375],[9817.5975],[9954.95375],[9700.90625]
802,802,2018-05-06,0.10692592592592592,0.035925925925925924,0.857074074074074,0.1910851851851852,[9326.76125],[9845.54375],[9869.65],[9229.74875]
803,803,2018-05-07,0.10091304347826087,0.11223913043478262,0.7868478260869567,0.018215217391304352,[9424.99124],[9326.76125],[9454.91875],[9188.65875]
804,804,2018-05-08,0.10920754716981128,0.06849056603773583,0.8222641509433961,0.10997169811320756,[9039.02875],[9424.99124],[9426.52],[9003.135]
805,805,2018-05-09,0.09520408163265306,0.07302040816326531,0.8318163265306121,0.0976265306122449,[9327.04999],[9039.02875],[9360.41],[8975.97374]
806,806,2018-05-10,0.13757575757575752,0.007151515151515152,0.8552727272727275,0.3440090909090909,[8920.25625],[9327.04999],[9383.295],[8874.54]
807,807,2018-05-11,0.09591891891891892,0.05681081081081081,0.8473243243243243,0.13403783783783788,[8408.35875],[8920.25625],[9002.49],[8350.12875]
808,808,2018-05-12,0.08190322580645164,0.07929032258064518,0.8388064516129031,0.008096774193548416,[8442.23875],[8408.35875],[8642.8025],[8220.5175]
809,809,2018-05-13,0.07370588235294118,0.06091176470588236,0.8654117647058824,0.11371764705882352,[8398.86249],[8442.23875],[8758.58124],[8343.305]
810,810,2018-05-14,0.098175,0.0359,0.8658499999999998,0.20889,[8711.38875],[8398.86249],[8878.945],[8296.14125]
811,811,2018-05-15,0.1035806451612903,0.07916129032258064,0.8172258064516129,0.06532580645161293,[8159.25625],[8711.38875],[8835.5125],[8110.32625]
812,812,2018-05-16,0.14653333333333332,0.04903333333333333,0.8044333333333334,0.32210666666666665,[8360.22875],[8159.25625],[8458.52625],[8146.6825]
813,813,2018-05-17,0.10452272727272728,0.07938636363636364,0.8160681818181819,0.08854090909090906,[7996.82125],[8360.22875],[8373.22374],[7931.42875]
814,814,2018-05-18,0.14785714285714285,0.06799999999999999,0.7841142857142858,0.23781142857142865,[8237.3425],[7996.82125],[8273.5375],[7972.5875]
815,815,2018-05-19,0.0906818181818182,0.053727272727272735,0.8556818181818183,0.14664545454545455,[8250.395],[8237.3425],[8392.77125],[8154.14625]
816,816,2018-05-20,0.11905263157894735,0.053105263157894746,0.8278421052631579,0.2495157894736843,[8493.13125],[8250.395],[8582.8025],[8230.20999]
817,817,2018-05-21,0.08659259259259257,0.05270370370370371,0.8607037037037036,0.12556296296296302,[8324.025],[8493.13125],[8566.1375],[8260.78125]
818,818,2018-05-22,0.11777083333333335,0.06756249999999997,0.8147291666666666,0.2110479166666667,[7951.51375],[8324.025],[8344.72374],[7866.72875]
819,819,2018-05-23,0.10532500000000004,0.09295,0.801725,-0.016047499999999992,[7614.96375],[7951.51375],[7951.8025],[7442.241484]
820,820,2018-05-24,0.12899999999999998,0.08388235294117646,0.7871176470588237,0.1521970588235294,[7599.9525],[7614.96375],[7721.83125],[7272.645]
821,821,2018-05-25,0.15908333333333333,0.056708333333333326,0.7843333333333332,0.3006041666666667,[7436.835],[7599.9525],[7651.10554696],[7335.30081682]
822,822,2018-05-26,0.08680000000000003,0.11356,0.79976,-0.016100000000000024,[7296.79625],[7436.835],[7617.84528012],[7226.65]
823,823,2018-05-27,0.11584615384615385,0.06884615384615385,0.8152692307692309,0.1647461538461539,[7383.2175],[7296.79625],[7431.44],[7251.02]
